work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,research scientist,data science and research,usd,220000,220000,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,140000,140000,united states,senior,full-time,in-person,united states,m
2023,research analyst,data science and research,usd,135960,135960,united states,senior,full-time,in-person,united states,m
2023,research analyst,data science and research,usd,70960,70960,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,128750,128750,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,86250,86250,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,gbp,90000,110736,united kingdom,senior,full-time,in-person,united kingdom,m
2023,data engineer,data engineering,gbp,75000,92280,united kingdom,senior,full-time,in-person,united kingdom,m
2023,data analyst,data analysis,usd,185100,185100,united states,senior,full-time,remote,united states,m
2023,data analyst,data analysis,usd,133300,133300,united states,senior,full-time,remote,united states,m
2023,research engineer,data science and research,usd,150000,150000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,75000,75000,united states,senior,full-time,in-person,united states,m
2023,ai developer,machine learning and ai,usd,130000,130000,united states,entry-level,full-time,remote,united states,l
2023,data analyst,data analysis,gbp,60000,73824,united kingdom,senior,full-time,in-person,united kingdom,m
2023,data analyst,data analysis,gbp,50000,61520,united kingdom,senior,full-time,in-person,united kingdom,m
2023,ml engineer,machine learning and ai,usd,85000,85000,united states,mid-level,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,80000,80000,united states,mid-level,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,70000,70000,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,260000,260000,united states,senior,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,105000,105000,united states,senior,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,80000,80000,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,150000,150000,canada,senior,full-time,remote,canada,m
2023,machine learning engineer,machine learning and ai,usd,95000,95000,canada,senior,full-time,remote,canada,m
2023,data engineer,data engineering,usd,204750,204750,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,153550,153550,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,141000,141000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,175000,175000,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,120000,120000,united states,senior,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,207611,207611,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,127876,127876,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,170000,170000,united states,mid-level,full-time,remote,united states,m
2023,data scientist,data science and research,usd,144500,144500,united states,mid-level,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,255360,255360,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,212800,212800,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,106400,106400,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,81800,81800,united states,senior,full-time,in-person,united states,m
2023,data developer,leadership and management,usd,130000,130000,united states,mid-level,full-time,remote,united states,m
2023,data developer,leadership and management,usd,69139,69139,united states,mid-level,full-time,remote,united states,m
2023,business intelligence analyst,bi and visualization,usd,100631,100631,canada,mid-level,full-time,in-person,canada,m
2023,business intelligence analyst,bi and visualization,usd,80505,80505,canada,mid-level,full-time,in-person,canada,m
2023,data infrastructure engineer,data engineering,usd,300105,300105,united states,senior,full-time,in-person,united states,m
2023,data infrastructure engineer,data engineering,usd,151090,151090,united states,senior,full-time,in-person,united states,m
2023,machine learning software engineer,machine learning and ai,usd,217600,217600,united states,mid-level,full-time,in-person,united states,m
2023,machine learning software engineer,machine learning and ai,usd,145000,145000,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,gbp,65000,79976,united kingdom,mid-level,full-time,remote,united kingdom,m
2023,data scientist,data science and research,gbp,45000,55368,united kingdom,mid-level,full-time,remote,united kingdom,m
2023,data engineer,data engineering,usd,129000,129000,united states,senior,full-time,remote,united states,m
2023,research analyst,data science and research,usd,185000,185000,united states,senior,full-time,in-person,united states,m
2023,research analyst,data science and research,usd,50000,50000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,108000,108000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,80000,80000,united states,mid-level,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,59500,59500,united states,mid-level,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,173400,173400,united states,senior,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,215000,215000,united states,senior,full-time,remote,united states,m
2023,data architect,data architecture and modeling,usd,153000,153000,united states,senior,full-time,remote,united states,m
2023,machine learning scientist,machine learning and ai,gbp,171000,210398,united kingdom,senior,full-time,in-person,united kingdom,m
2023,machine learning scientist,machine learning and ai,gbp,120000,147648,united kingdom,senior,full-time,in-person,united kingdom,m
2023,machine learning operations engineer,machine learning and ai,usd,60000,60000,thailand,senior,full-time,remote,united states,l
